2025-03-20 18:44:21,673 - INFO - SVDT2 Time: 31/08/2023 23:59:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.4, Salinity: 115.9
2025-03-20 18:51:55,331 - INFO - SVDT2 Time: 31/08/2023 09:06:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 115.3
2025-03-20 18:51:55,835 - INFO - SVDT2 Time: 31/08/2023 09:05:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 115.2
2025-03-20 18:51:56,345 - INFO - SVDT2 Time: 31/08/2023 09:04:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 115.2
2025-03-20 18:51:56,853 - INFO - SVDT2 Time: 31/08/2023 09:03:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 26.1, Salinity: 115.2
2025-03-20 18:51:57,363 - INFO - SVDT2 Time: 31/08/2023 09:02:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 114.9
2025-03-20 18:51:57,868 - INFO - SVDT2 Time: 31/08/2023 09:01:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 115.0
2025-03-20 18:51:58,385 - INFO - SVDT2 Time: 31/08/2023 09:00:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 114.8
2025-03-20 18:51:58,894 - INFO - SVDT2 Time: 31/08/2023 08:59:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 114.8
2025-03-20 18:51:59,403 - INFO - SVDT2 Time: 31/08/2023 08:58:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 114.8
2025-03-20 18:51:59,911 - INFO - SVDT2 Time: 31/08/2023 08:57:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.5, Salinity: 114.8
2025-03-20 18:52:00,421 - INFO - SVDT2 Time: 31/08/2023 08:56:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.8
2025-03-20 18:52:00,931 - INFO - SVDT2 Time: 31/08/2023 08:55:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.7
2025-03-20 18:52:01,441 - INFO - SVDT2 Time: 31/08/2023 08:54:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.5
2025-03-20 18:52:01,945 - INFO - SVDT2 Time: 31/08/2023 08:53:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.4
2025-03-20 18:52:02,458 - INFO - SVDT2 Time: 31/08/2023 08:52:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.6
2025-03-20 18:52:02,970 - INFO - SVDT2 Time: 31/08/2023 08:51:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.7
2025-03-20 18:52:03,796 - INFO - SVDT2 Time: 31/08/2023 08:50:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.5
2025-03-20 18:52:03,987 - INFO - SVDT2 Time: 31/08/2023 08:49:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.5
2025-03-20 18:52:04,500 - INFO - SVDT2 Time: 31/08/2023 08:48:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 26.0, Salinity: 114.4
2025-03-20 18:52:05,014 - INFO - SVDT2 Time: 31/08/2023 08:47:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.5
2025-03-20 18:52:05,524 - INFO - SVDT2 Time: 31/08/2023 08:46:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.4, Salinity: 114.6
2025-03-20 18:52:06,031 - INFO - SVDT2 Time: 31/08/2023 08:45:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.4
2025-03-20 18:52:06,541 - INFO - SVDT2 Time: 31/08/2023 08:44:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.3
2025-03-20 18:52:07,048 - INFO - SVDT2 Time: 31/08/2023 08:43:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.5
2025-03-20 18:52:07,557 - INFO - SVDT2 Time: 31/08/2023 08:42:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.6
2025-03-20 18:52:08,061 - INFO - SVDT2 Time: 31/08/2023 08:41:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.4
2025-03-20 18:52:08,573 - INFO - SVDT2 Time: 31/08/2023 08:40:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.4
2025-03-20 18:52:09,084 - INFO - SVDT2 Time: 31/08/2023 08:39:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.3
2025-03-20 18:52:09,594 - INFO - SVDT2 Time: 31/08/2023 08:38:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.3, Salinity: 114.2
2025-03-20 18:52:10,098 - INFO - SVDT2 Time: 31/08/2023 08:37:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.2, Salinity: 114.2
2025-03-20 18:52:10,612 - INFO - SVDT2 Time: 31/08/2023 08:36:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.2, Salinity: 114.2
2025-03-20 18:52:11,120 - INFO - SVDT2 Time: 31/08/2023 08:35:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.2, Salinity: 114.3
2025-03-20 18:52:11,631 - INFO - SVDT2 Time: 31/08/2023 08:34:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.2, Salinity: 114.0
2025-03-20 18:52:12,134 - INFO - SVDT2 Time: 31/08/2023 08:33:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.2, Salinity: 114.2
2025-03-20 18:52:12,642 - INFO - SVDT2 Time: 31/08/2023 08:32:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.2, Salinity: 114.2
2025-03-20 18:52:13,150 - INFO - SVDT2 Time: 31/08/2023 08:31:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 28.1, Salinity: 114.1
2025-03-20 18:52:13,657 - INFO - SVDT2 Time: 31/08/2023 08:30:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.1, Salinity: 114.3
2025-03-20 18:52:14,166 - INFO - SVDT2 Time: 31/08/2023 08:29:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.1, Salinity: 114.4
2025-03-20 18:52:14,671 - INFO - SVDT2 Time: 31/08/2023 08:28:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.1, Salinity: 114.2
2025-03-20 18:52:15,177 - INFO - SVDT2 Time: 31/08/2023 08:27:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 25.8, Salinity: 114.3
2025-03-20 18:52:15,683 - INFO - SVDT2 Time: 31/08/2023 08:26:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.1, Salinity: 114.3
2025-03-20 18:52:16,188 - INFO - SVDT2 Time: 31/08/2023 08:25:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.1, Salinity: 114.6
2025-03-20 18:52:16,698 - INFO - SVDT2 Time: 31/08/2023 08:24:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 114.8
2025-03-20 18:52:17,204 - INFO - SVDT2 Time: 31/08/2023 08:23:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 114.9
2025-03-20 18:52:17,708 - INFO - SVDT2 Time: 31/08/2023 08:22:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.3
2025-03-20 18:52:18,212 - INFO - SVDT2 Time: 31/08/2023 08:21:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.8
2025-03-20 18:52:18,724 - INFO - SVDT2 Time: 31/08/2023 08:20:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.7
2025-03-20 18:52:19,233 - INFO - SVDT2 Time: 31/08/2023 08:19:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.7
2025-03-20 18:52:19,743 - INFO - SVDT2 Time: 31/08/2023 08:18:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 116.0
2025-03-20 18:52:20,249 - INFO - SVDT2 Time: 31/08/2023 08:17:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.9
2025-03-20 18:52:20,759 - INFO - SVDT2 Time: 31/08/2023 08:16:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.9
2025-03-20 18:52:21,268 - INFO - SVDT2 Time: 31/08/2023 08:15:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 116.0
2025-03-20 18:52:21,774 - INFO - SVDT2 Time: 31/08/2023 08:14:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.8
2025-03-20 18:52:22,284 - INFO - SVDT2 Time: 31/08/2023 08:13:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 28.0, Salinity: 115.7
2025-03-20 18:52:22,789 - INFO - SVDT2 Time: 31/08/2023 08:12:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.0
2025-03-20 18:52:23,300 - INFO - SVDT2 Time: 31/08/2023 08:11:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:23,806 - INFO - SVDT2 Time: 31/08/2023 08:10:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 115.8
2025-03-20 18:52:24,313 - INFO - SVDT2 Time: 31/08/2023 08:09:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 115.9
2025-03-20 18:52:24,822 - INFO - SVDT2 Time: 31/08/2023 08:08:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 115.7
2025-03-20 18:52:25,331 - INFO - SVDT2 Time: 31/08/2023 08:07:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.0
2025-03-20 18:52:25,841 - INFO - SVDT2 Time: 31/08/2023 08:06:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 115.9
2025-03-20 18:52:26,349 - INFO - SVDT2 Time: 31/08/2023 08:05:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.0
2025-03-20 18:52:26,856 - INFO - SVDT2 Time: 31/08/2023 08:04:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:27,365 - INFO - SVDT2 Time: 31/08/2023 08:03:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 115.9
2025-03-20 18:52:27,871 - INFO - SVDT2 Time: 31/08/2023 08:02:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:28,378 - INFO - SVDT2 Time: 31/08/2023 08:01:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.5
2025-03-20 18:52:28,890 - INFO - SVDT2 Time: 31/08/2023 08:00:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.4
2025-03-20 18:52:29,400 - INFO - SVDT2 Time: 31/08/2023 07:59:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:29,905 - INFO - SVDT2 Time: 31/08/2023 07:58:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:30,418 - INFO - SVDT2 Time: 31/08/2023 07:57:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:30,928 - INFO - SVDT2 Time: 31/08/2023 07:56:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:31,438 - INFO - SVDT2 Time: 31/08/2023 07:55:00, Station: SVDT2, pH: 8.3, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:31,946 - INFO - SVDT2 Time: 31/08/2023 07:54:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:32,455 - INFO - SVDT2 Time: 31/08/2023 07:53:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:32,959 - INFO - SVDT2 Time: 31/08/2023 07:52:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.4
2025-03-20 18:52:33,471 - INFO - SVDT2 Time: 31/08/2023 07:51:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:33,981 - INFO - SVDT2 Time: 31/08/2023 07:50:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:34,488 - INFO - SVDT2 Time: 31/08/2023 07:49:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:34,998 - INFO - SVDT2 Time: 31/08/2023 07:48:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:35,505 - INFO - SVDT2 Time: 31/08/2023 07:47:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:36,016 - INFO - SVDT2 Time: 31/08/2023 07:46:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:36,526 - INFO - SVDT2 Time: 31/08/2023 07:45:00, Station: SVDT2, pH: 8.3, DO: 3.8, Temperature: 27.9, Salinity: 116.0
2025-03-20 18:52:37,042 - INFO - SVDT2 Time: 31/08/2023 07:44:00, Station: SVDT2, pH: 8.37, DO: 3.8, Temperature: 27.9, Salinity: 116.3
2025-03-20 18:52:37,549 - INFO - SVDT2 Time: 31/08/2023 07:43:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.0
2025-03-20 18:52:38,055 - INFO - SVDT2 Time: 31/08/2023 07:42:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:38,573 - INFO - SVDT2 Time: 31/08/2023 07:41:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.3
2025-03-20 18:52:39,084 - INFO - SVDT2 Time: 31/08/2023 07:40:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:39,593 - INFO - SVDT2 Time: 31/08/2023 07:39:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:40,100 - INFO - SVDT2 Time: 31/08/2023 07:38:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.3
2025-03-20 18:52:40,609 - INFO - SVDT2 Time: 31/08/2023 07:37:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:41,121 - INFO - SVDT2 Time: 31/08/2023 07:36:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.1
2025-03-20 18:52:41,624 - INFO - SVDT2 Time: 31/08/2023 07:35:00, Station: SVDT2, pH: 8.4, DO: 3.8, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:42,133 - INFO - SVDT2 Time: 31/08/2023 07:34:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:42,641 - INFO - SVDT2 Time: 31/08/2023 07:33:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.9, Salinity: 116.3
2025-03-20 18:52:43,146 - INFO - SVDT2 Time: 31/08/2023 07:32:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:43,658 - INFO - SVDT2 Time: 31/08/2023 07:31:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.9, Salinity: 116.2
2025-03-20 18:52:44,166 - INFO - SVDT2 Time: 31/08/2023 07:30:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.9, Salinity: 116.4
2025-03-20 18:52:44,667 - INFO - SVDT2 Time: 31/08/2023 07:29:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.0
2025-03-20 18:52:45,177 - INFO - SVDT2 Time: 31/08/2023 07:28:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 115.9
2025-03-20 18:52:45,686 - INFO - SVDT2 Time: 31/08/2023 07:27:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:46,192 - INFO - SVDT2 Time: 31/08/2023 07:26:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:46,702 - INFO - SVDT2 Time: 31/08/2023 07:25:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:47,213 - INFO - SVDT2 Time: 31/08/2023 07:24:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.4
2025-03-20 18:52:47,722 - INFO - SVDT2 Time: 31/08/2023 07:23:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.4
2025-03-20 18:52:48,231 - INFO - SVDT2 Time: 31/08/2023 07:22:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.4
2025-03-20 18:52:48,738 - INFO - SVDT2 Time: 31/08/2023 07:21:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:52:49,247 - INFO - SVDT2 Time: 31/08/2023 07:20:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:52:49,755 - INFO - SVDT2 Time: 31/08/2023 07:19:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.6
2025-03-20 18:52:50,263 - INFO - SVDT2 Time: 31/08/2023 07:18:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:52:50,772 - INFO - SVDT2 Time: 31/08/2023 07:17:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.4
2025-03-20 18:52:51,284 - INFO - SVDT2 Time: 31/08/2023 07:16:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:51,793 - INFO - SVDT2 Time: 31/08/2023 07:15:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:52,304 - INFO - SVDT2 Time: 31/08/2023 07:14:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:52:52,812 - INFO - SVDT2 Time: 31/08/2023 07:13:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:52:53,320 - INFO - SVDT2 Time: 31/08/2023 07:12:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:52:53,830 - INFO - SVDT2 Time: 31/08/2023 07:11:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:54,339 - INFO - SVDT2 Time: 31/08/2023 07:10:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:54,844 - INFO - SVDT2 Time: 31/08/2023 07:09:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:55,353 - INFO - SVDT2 Time: 31/08/2023 07:08:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.0
2025-03-20 18:52:55,866 - INFO - SVDT2 Time: 31/08/2023 07:07:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:52:56,373 - INFO - SVDT2 Time: 31/08/2023 07:06:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:56,880 - INFO - SVDT2 Time: 31/08/2023 07:05:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:52:57,390 - INFO - SVDT2 Time: 31/08/2023 07:04:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:52:57,902 - INFO - SVDT2 Time: 31/08/2023 07:03:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:58,415 - INFO - SVDT2 Time: 31/08/2023 07:02:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:52:58,920 - INFO - SVDT2 Time: 31/08/2023 07:01:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:52:59,430 - INFO - SVDT2 Time: 31/08/2023 07:00:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:52:59,937 - INFO - SVDT2 Time: 31/08/2023 06:59:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.4
2025-03-20 18:53:00,447 - INFO - SVDT2 Time: 31/08/2023 06:58:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:53:00,953 - INFO - SVDT2 Time: 31/08/2023 06:57:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:01,464 - INFO - SVDT2 Time: 31/08/2023 06:56:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:01,970 - INFO - SVDT2 Time: 31/08/2023 06:55:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:53:02,479 - INFO - SVDT2 Time: 31/08/2023 06:54:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.5
2025-03-20 18:53:02,986 - INFO - SVDT2 Time: 31/08/2023 06:53:00, Station: SVDT2, pH: 8.4, DO: 3.7, Temperature: 27.8, Salinity: 116.4
2025-03-20 18:53:03,498 - INFO - SVDT2 Time: 31/08/2023 06:52:00, Station: SVDT2, pH: 8.49, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:04,007 - INFO - SVDT2 Time: 31/08/2023 06:51:00, Station: SVDT2, pH: 8.5, DO: 3.7, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:53:04,513 - INFO - SVDT2 Time: 31/08/2023 06:50:00, Station: SVDT2, pH: 8.5, DO: 3.7, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:05,020 - INFO - SVDT2 Time: 31/08/2023 06:49:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:05,531 - INFO - SVDT2 Time: 31/08/2023 06:48:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:06,042 - INFO - SVDT2 Time: 31/08/2023 06:47:00, Station: SVDT2, pH: 8.5, DO: 3.7, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:06,553 - INFO - SVDT2 Time: 31/08/2023 06:46:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:07,062 - INFO - SVDT2 Time: 31/08/2023 06:45:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:53:07,569 - INFO - SVDT2 Time: 31/08/2023 06:44:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:08,076 - INFO - SVDT2 Time: 31/08/2023 06:43:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:08,586 - INFO - SVDT2 Time: 31/08/2023 06:42:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:09,094 - INFO - SVDT2 Time: 31/08/2023 06:41:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.1
2025-03-20 18:53:09,607 - INFO - SVDT2 Time: 31/08/2023 06:40:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:10,116 - INFO - SVDT2 Time: 31/08/2023 06:39:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:10,626 - INFO - SVDT2 Time: 31/08/2023 06:38:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:11,136 - INFO - SVDT2 Time: 31/08/2023 06:37:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.2
2025-03-20 18:53:11,647 - INFO - SVDT2 Time: 31/08/2023 06:36:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:12,150 - INFO - SVDT2 Time: 31/08/2023 06:35:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:12,660 - INFO - SVDT2 Time: 31/08/2023 06:34:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:13,167 - INFO - SVDT2 Time: 31/08/2023 06:33:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:13,678 - INFO - SVDT2 Time: 31/08/2023 06:32:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:14,185 - INFO - SVDT2 Time: 31/08/2023 06:31:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:14,690 - INFO - SVDT2 Time: 31/08/2023 06:30:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
2025-03-20 18:53:15,196 - INFO - SVDT2 Time: 31/08/2023 06:29:00, Station: SVDT2, pH: 8.5, DO: 3.8, Temperature: 27.8, Salinity: 116.3
